año,Contrato,Obra,Descripción,Monto Contrato
17,SIOP-E-VAMOSAN-09-AD-0836/17,"CONSTRUCCIÓN DE DOMOS EN ESCUELAS DEL MUNICIPIO (ESCUELA VICENTE GUERRERO EN LA COMUNIDAD DE MORENITOS, ESCUELA URBANA EN LA COMUNIDAD DE MATANZAS), EN EL MUNICIPIO DE OJUELOS, JALISCO.","CONSTRUCCIÓN DE DOMOS EN ESCUELAS DEL MUNICIPIO (ESCUELA VICENTE GUERRERO EN LA COMUNIDAD DE MORENITOS, ESCUELA URBANA EN LA COMUNIDAD DE MATANZAS), EN EL MUNICIPIO DE OJUELOS, JALISCO.","$1,130,000"
17,SIOP-F-CZM-01-AX-0841/17,"CONSTRUCCIÓN DE CICLOVÍA EN LA COL. JUAN PABLO II, MUNICIPIO DE PONCITLÁN, JALISCO.","CONSTRUCCIÓN DE CICLOVÍA EN LA COL. JUAN PABLO II, MUNICIPIO DE PONCITLÁN, JALISCO.","$3,561,951"
17,SIOP-E-VAMOSAN-09-AD-0838/17,"CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES EN LA ESCUELA SECUNDARIA TÉCNICA NÚMERO 02, EN LA COLONIA CENTRO, EN LA CABECERA MUNICIPAL, DEL MUNICIPIO DE LAGOS DE MORENO, JALISCO.","CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES EN LA ESCUELA SECUNDARIA TÉCNICA NÚMERO 02, EN LA COLONIA CENTRO, EN LA CABECERA MUNICIPAL, DEL MUNICIPIO DE LAGOS DE MORENO, JALISCO.","$1,200,000"
17,SIOP-E-OSROP-03-CI-0351/17,"PROYECTO EJECUTIVO DE INTEGRACIÓN E IMAGEN URBANA EN EL MUNICIPIO DE PUERTO VALLARTA, JALISCO.","PROYECTO EJECUTIVO DE INTEGRACIÓN E IMAGEN URBANA EN EL MUNICIPIO DE PUERTO VALLARTA, JALISCO.","$3,299,999"
17,SIOP-E-VAMOSAS-09-CI-0706/17,"1RA ETAPA DE CONTINUACIÓN DE OBRA DEL CENTRO DE SALUD EN CABECERA MUNICIPAL, EN EL MUNICIPIO DE JESÚS MARÍA, JALISCO.","1RA ETAPA DE CONTINUACIÓN DE OBRA DEL CENTRO DE SALUD EN CABECERA MUNICIPAL, EN EL MUNICIPIO DE JESÚS MARÍA, JALISCO.","$3,333,289"
17,SIOP-E-VAMOSAN-09-CI-0821/17,"CONSTRUCCIÓN DE DOMOS EN ESCUELAS DEL MUNICIPIO (PRIMARIA AGUSTÍN RIVERA COL. LA ADELITA, ESC. PRIMARIA REVOLUCIÓN EN LA COMUNIDAD CIÉNEGA DE MATA Y ESCUELA SECUNDARIA 5 DE FEBRERO EN LA DELEGACIÓN EL PUESTO), EN EL MUNICIPIO DE LAGOS DE MORENO, JALISCO.","CONSTRUCCIÓN DE DOMOS EN ESCUELAS DEL MUNICIPIO (PRIMARIA AGUSTÍN RIVERA COL. LA ADELITA, ESC. PRIMARIA REVOLUCIÓN EN LA COMUNIDAD CIÉNEGA DE MATA Y ESCUELA SECUNDARIA 5 DE FEBRERO EN LA DELEGACIÓN EL PUESTO), EN EL MUNICIPIO DE LAGOS DE MORENO, JALISCO.","$3,996,372"
17,SIOP-E-FONDEN-02-LP-0780/17,"REHABILITACIÓN DEL CAMINO S/C AGOSTADERO - OJO DE AGUA DEL KM 0+000 AL KM 4+700, EN EL MUNICIPIO DE ATENGO, JALISCO.","REHABILITACIÓN DEL CAMINO S/C AGOSTADERO - OJO DE AGUA DEL KM 0+000 AL KM 4+700, EN EL MUNICIPIO DE ATENGO, JALISCO.","$14,895,286"
17,SIOP-E-FONDEN-02-LP-0753/17,"RECONSTRUCCIÓN DE PUENTE EL ARRAYÁN, SOBRE EL CAMINO EL ARRAYÁN - EL COLOMO - AYUTLA KM 20+000 EN EL MUNICIPIO DE AYUTLA, JALISCO.","RECONSTRUCCIÓN DE PUENTE EL ARRAYÁN, SOBRE EL CAMINO EL ARRAYÁN - EL COLOMO - AYUTLA KM 20+000 EN EL MUNICIPIO DE AYUTLA, JALISCO.","$7,999,999"
17,SIOP-E-TURISMO-01-LP-0750/17,"RENOVACIÓN URBANA Y MEJORAMIENTO DE LA CALLE SAN MARTÍN - LA VILLA, TEQUILA.","RENOVACIÓN URBANA Y MEJORAMIENTO DE LA CALLE SAN MARTÍN - LA VILLA, TEQUILA.","$7,975,092"
17,SIOP-F-CZM-01-LP-0761/17,"CONSTRUCCIÓN DE PAISAJE URBANO, ANDADOR Y CICLOVÍA EN AV. ÁVILA CAMACHO, SEGUNDA ETAPA, MUNICIPIOS DE GUADALAJARA Y ZAPOPAN, JALISCO.","CONSTRUCCIÓN DE PAISAJE URBANO, ANDADOR Y CICLOVÍA EN AV. ÁVILA CAMACHO, SEGUNDA ETAPA, MUNICIPIOS DE GUADALAJARA Y ZAPOPAN, JALISCO.","$16,109,248"
17,SIOP-E-SMIP-04-AD-0455/17,"CONSTRUCCIÓN DE PISO FIRME EN VIVIENDAS DEL MUNICIPIO DE CUQUÍO, JALISCO.","CONSTRUCCIÓN DE PISO FIRME EN VIVIENDAS DEL MUNICIPIO DE CUQUÍO, JALISCO.","$375,060"
17,SIOP-E-FOCOCI-09-AD-0869/17,"PAVIMENTACIÓN CON EMPEDRADO ZAMPEADO Y SUSTITUCIÓN DE RED DE AGUA Y SANITARIA, DE LAS CALLES NICOLÁS BRAVO Y VICENTE GUERRERO EN LA DELEGACIÓN SANTA CRUZ DE LAS FLORES, EN EL MUNICIPIO DE SAN MARTÍN HIDALGO, JALISCO.","PAVIMENTACIÓN CON EMPEDRADO ZAMPEADO Y SUSTITUCIÓN DE RED DE AGUA Y SANITARIA, DE LAS CALLES NICOLÁS BRAVO Y VICENTE GUERRERO EN LA DELEGACIÓN SANTA CRUZ DE LAS FLORES, EN EL MUNICIPIO DE SAN MARTÍN HIDALGO, JALISCO.","$1,470,000"
17,SIOP-E-EICIS-01-CI-0852/17,"REUBICACIÓN DE LA BODEGA DE COMISIÓN FEDERAL DE ELECTRICIDAD UBICADA EN EL CRUCE DE LAS CALLES HUMBOLDT Y GARIBALDI, EN GUADALAJARA, JALISCO.","REUBICACIÓN DE LA BODEGA DE COMISIÓN FEDERAL DE ELECTRICIDAD UBICADA EN EL CRUCE DE LAS CALLES HUMBOLDT Y GARIBALDI, EN GUADALAJARA, JALISCO.","$5,000,000"
17,SIOP-E-SMIP-04-CI-0856/17,"REESTRUCTURACIÓN DE LÍNEA DE DRENAJE SANITARIO 2A. ETAPA, POR SUBCOLECTOR VALLARTA EN EL MUNICIPIO DE LA BARCA, JALISCO (FISE).","REESTRUCTURACIÓN DE LÍNEA DE DRENAJE SANITARIO 2A. ETAPA, POR SUBCOLECTOR VALLARTA EN EL MUNICIPIO DE LA BARCA, JALISCO (FISE).","$1,980,010"
17,SIOP-E-FOCOCI-09-CI-0865/17,"CONSTRUCCIÓN DE DOMOS EN CUATRO ESCUELAS, EN EL MUNICIPIO DE SAN PEDRO TLAQUEPAQUE, JALISCO.","CONSTRUCCIÓN DE DOMOS EN CUATRO ESCUELAS, EN EL MUNICIPIO DE SAN PEDRO TLAQUEPAQUE, JALISCO.","$3,635,583"
17,SIOP-E-VAMOSAN-09-CI-0843/17,"CONSTRUCCIÓN DE AULAS EN CBTA EN CABECERA MUNICIPAL, DEL MUNICIPIO DE ENCARNACIÓN DE DÍAZ, JALISCO.","CONSTRUCCIÓN DE AULAS EN CBTA EN CABECERA MUNICIPAL, DEL MUNICIPIO DE ENCARNACIÓN DE DÍAZ, JALISCO.","$1,977,856"
17,SIOP-E-DIF-09-LP-0796/17,"REMODELACIÓN DEL EDIFICIO DE CRISTAL DEL SISTEMA DIF JALISCO, EN EL MUNICIPIO DE GUADALAJARA, JALISCO.","REMODELACIÓN DEL EDIFICIO DE CRISTAL DEL SISTEMA DIF JALISCO, EN EL MUNICIPIO DE GUADALAJARA, JALISCO.","$20,171,356"
17,SIOP-E-VAMOSAN-09-CI-0842/17,"1° ETAPA DE REHABILITACIÓN DE REDES HIDROSANITARIAS Y PAVIMENTO DE AVENIDA JUAN PABLO II EN LA COLONIA DEL ROSARIO EN CABECERA MUNICIPAL DEL MUNICIPIO DE SAN JUAN DE LOS LAGOS, JALISCO.","1° ETAPA DE REHABILITACIÓN DE REDES HIDROSANITARIAS Y PAVIMENTO DE AVENIDA JUAN PABLO II EN LA COLONIA DEL ROSARIO EN CABECERA MUNICIPAL DEL MUNICIPIO DE SAN JUAN DE LOS LAGOS, JALISCO.","$2,499,998"
17,SIOP-E-FOCOCI-02-CI-0857/17,"RECONSTRUCCIÓN CÓDIGO 413: ENTR. CARR. (JIQUILPAN - MANZANILLO) SANTA ROSA - LA SIDRA, DEL KM 0+000 AL KM 3+000, EN EL MUNICIPIO DE TAMAZULA DE GORDIANO, JALISCO.","RECONSTRUCCIÓN CÓDIGO 413: ENTR. CARR. (JIQUILPAN - MANZANILLO) SANTA ROSA - LA SIDRA, DEL KM 0+000 AL KM 3+000, EN EL MUNICIPIO DE TAMAZULA DE GORDIANO, JALISCO.","$4,279,608"
17,SIOP-E-EICIS-03-AD-0874/17,"ELABORACIÓN DEL PROYECTO EJECUTIVO DEL CUARTEL DIGITAL SEDE EDIFICIO ARRONIZ, SEGUNDA ETAPA DE LA REMODELACIÓN DE LA EX XV ZONA MILITAR, UBICADA EN EL CENTRO DE GUADALAJARA, JALISCO.","ELABORACIÓN DEL PROYECTO EJECUTIVO DEL CUARTEL DIGITAL SEDE EDIFICIO ARRONIZ, SEGUNDA ETAPA DE LA REMODELACIÓN DE LA EX XV ZONA MILITAR, UBICADA EN EL CENTRO DE GUADALAJARA, JALISCO.","$634,745"
17,SIOP-F-EICIS-03-AD-0921/17,"SUPERVISIÓN DE PROYECTO EN SITIO DE LA TORRE C DEL PRIMER COMPLEJO CREATIVO EN CIUDAD CREATIVA DIGITAL, EN EL MUNICIPIO DE GUADALAJARA, JALISCO.","SUPERVISIÓN DE PROYECTO EN SITIO DE LA TORRE C DEL PRIMER COMPLEJO CREATIVO EN CIUDAD CREATIVA DIGITAL, EN EL MUNICIPIO DE GUADALAJARA, JALISCO.","$1,499,893"
17,SIOP-E-VAMOSAN-09-CI-0853/17,"CONSTRUCCIÓN DE CANCHA DE FÚTBOL 7 EN CABECERA MUNICIPAL EN EL MUNICIPIO DE TEOCALTICHE, JALISCO.","CONSTRUCCIÓN DE CANCHA DE FÚTBOL 7 EN CABECERA MUNICIPAL EN EL MUNICIPIO DE TEOCALTICHE, JALISCO.","$2,855,188"
17,SIOP-E-FOCOCI-04-CI-0860/17,"CONSTRUCCIÓN DE SUPERFICIE DE RODAMIENTO, BANQUETAS Y LÍNEAS ELÉCTRICAS EN LA ZONA DE LAS MESAS, SEGUNDA ETAPA, EN EL MUNICIPIO DE ZAPOPAN, JALISCO.","CONSTRUCCIÓN DE SUPERFICIE DE RODAMIENTO, BANQUETAS Y LÍNEAS ELÉCTRICAS EN LA ZONA DE LAS MESAS, SEGUNDA ETAPA, EN EL MUNICIPIO DE ZAPOPAN, JALISCO.","$5,487,961"
17,SIOP-E-VAMOSAN-09-AX-0876/17,"CONSTRUCCIÓN DE DOMO Y TRABAJOS COMPLEMENTARIOS EN LA ESCUELA PRIMARIA MIGUEL HIDALGO DE LA LOCALIDAD DE SANTA MARÍA TRANSPONTINA, EN EL MUNICIPIO DE ENCARNACIÓN DE DÍAZ, JALISCO.","CONSTRUCCIÓN DE DOMO Y TRABAJOS COMPLEMENTARIOS EN LA ESCUELA PRIMARIA MIGUEL HIDALGO DE LA LOCALIDAD DE SANTA MARÍA TRANSPONTINA, EN EL MUNICIPIO DE ENCARNACIÓN DE DÍAZ, JALISCO.","$2,300,000"
17,SIOP-E-VAMOSAN-09-AX-0877/17,"CONSTRUCCIÓN DE DOMOS EN ESCUELAS DEL MUNICIPIO (ESCUELA PRIMARIA BARTOLOMÉ DE LAS CASAS EN LA PRESA, ESCUELA PRIMARIA MARIANO AZUELA EN CABECERA MUNICIPAL), EN EL MUNICIPIO DE OJUELOS, JALISCO.","CONSTRUCCIÓN DE DOMOS EN ESCUELAS DEL MUNICIPIO (ESCUELA PRIMARIA BARTOLOMÉ DE LAS CASAS EN LA PRESA, ESCUELA PRIMARIA MARIANO AZUELA EN CABECERA MUNICIPAL), EN EL MUNICIPIO DE OJUELOS, JALISCO.","$2,870,000"
17,SIOP-E-VAMOSV-09-AD-0914/17,"CONSTRUCCIÓN DE SKATE-PARK (BICICLETAS Y PATINETAS) EN LA UNIDAD DEPORTIVA HUGO SÁNCHEZ MÁRQUEZ EN LA CABECERA MUNICIPAL, DEL MUNICIPIO DE AHUALULCO DE MERCADO, JALISCO.","CONSTRUCCIÓN DE SKATE-PARK (BICICLETAS Y PATINETAS) EN LA UNIDAD DEPORTIVA HUGO SÁNCHEZ MÁRQUEZ EN LA CABECERA MUNICIPAL, DEL MUNICIPIO DE AHUALULCO DE MERCADO, JALISCO.","$1,166,667"
17,SIOP-E-VAMOSV-09-CI-0905/17,"CONTINUACIÓN DE LA 1° ETAPA DEL NUEVO RASTRO MUNICIPAL, EN EL MUNICIPIO DE MAGDALENA, JALISCO.","CONTINUACIÓN DE LA 1° ETAPA DEL NUEVO RASTRO MUNICIPAL, EN EL MUNICIPIO DE MAGDALENA, JALISCO.","$3,266,934"
17,SIOP-E-VAMOSV-09-CI-0899/17,"CONSTRUCCIÓN, REHABILITACIÓN O AMPLIACIÓN DE CALLES, CAMINOS Y CARRETERAS (REHAB. C. INDEP. DELEG. LA ESTANCITA; FCO I MADERO DELEG. ESTANCIA DE AYONES; CAMINO A SAN JUANITO DELEG. SAN PEDRO Y C. VICENTE GRO. DELEG. TRAPICHE, MPIO DE SAN JUANITO ESCOBEDO)","CONSTRUCCIÓN, REHABILITACIÓN O AMPLIACIÓN DE CALLES, CAMINOS Y CARRETERAS (REHAB. C. INDEP. DELEG. LA ESTANCITA; FCO I MADERO DELEG. ESTANCIA DE AYONES; CAMINO A SAN JUANITO DELEG. SAN PEDRO Y C. VICENTE GRO. DELEG. TRAPICHE, MPIO DE SAN JUANITO ESCOBEDO)","$3,768,656"
17,SIOP-E-VAMOSV-09-CI-0897/17,"CONSTRUCCIÓN DE REDES HIDROSANITARIAS Y CONSTRUCCIÓN DE EMPEDRADO AHOGADO EN CONCRETO EN LA CALLE FERROCARRIL EN LA CABECERA MUNICIPAL DE ETZATLÁN, JALISCO.","CONSTRUCCIÓN DE REDES HIDROSANITARIAS Y CONSTRUCCIÓN DE EMPEDRADO AHOGADO EN CONCRETO EN LA CALLE FERROCARRIL EN LA CABECERA MUNICIPAL DE ETZATLÁN, JALISCO.","$1,759,171"
17,SIOP-F-CZM-01-AX-0861/17,"REHABILITACIÓN DE INFRAESTRUCTURA VIAL Y EQUIPAMIENTO URBANO EN CALLE DE DONATO TOVAR, PRIMERA ETAPA, EN LA CABECERA MUNICIPAL DE JUANACATLÁN.","REHABILITACIÓN DE INFRAESTRUCTURA VIAL Y EQUIPAMIENTO URBANO EN CALLE DE DONATO TOVAR, PRIMERA ETAPA, EN LA CABECERA MUNICIPAL DE JUANACATLÁN.","$4,944,000"
17,SIOP-E-SMIP-04-AD-0452/17,"CONSTRUCCIÓN DE PISO FIRME EN VIVIENDAS DEL MUNICIPIO DE TUXPAN, JALISCO.","CONSTRUCCIÓN DE PISO FIRME EN VIVIENDAS DEL MUNICIPIO DE TUXPAN, JALISCO.","$187,530"
17,SIOP-E-SMIP-04-AD-0937/17,"CONSTRUCCIÓN DE RED ELÉCTRICA EN MEDIA TENSIÓN Y RED DE DISTRIBUCIÓN PARA DOTAR DE ENERGÍA A LA RANCHERÍA DE LA SOLEDAD, EN EL MUNICIPIO DE TALPA DE ALLENDE, JALISCO.","CONSTRUCCIÓN DE RED ELÉCTRICA EN MEDIA TENSIÓN Y RED DE DISTRIBUCIÓN PARA DOTAR DE ENERGÍA A LA RANCHERÍA DE LA SOLEDAD, EN EL MUNICIPIO DE TALPA DE ALLENDE, JALISCO.","$1,400,000"
17,SIOP-E-SMIP-04-AD-0938/17,"CONSTRUCCIÓN DE RED ELÉCTRICA EN MEDIA TENSIÓN Y RED DE DISTRIBUCIÓN PARA DOTAR DE ENERGÍA A LA RANCHERÍA SAN JUAN, EN EL MUNICIPIO DE TALPA DE ALLENDE, JALISCO.","CONSTRUCCIÓN DE RED ELÉCTRICA EN MEDIA TENSIÓN Y RED DE DISTRIBUCIÓN PARA DOTAR DE ENERGÍA A LA RANCHERÍA SAN JUAN, EN EL MUNICIPIO DE TALPA DE ALLENDE, JALISCO.","$600,000"
17,SIOP-E-EICIS-01-LP-0781/17,"HABILITACIÓN DEL CUARTEL DIGITAL DEL PISO 1, 2 Y 3 DE LA TORRE A, DEL PRIMER COMPLEJO CIUDAD CREATIVA DIGITAL, EN EL MUNICIPIO DE GUADALAJARA, JALISCO.","HABILITACIÓN DEL CUARTEL DIGITAL DEL PISO 1, 2 Y 3 DE LA TORRE A, DEL PRIMER COMPLEJO CIUDAD CREATIVA DIGITAL, EN EL MUNICIPIO DE GUADALAJARA, JALISCO.","$20,000,000"
17,SIOP-E-VAMOSV-09-CI-0890/17,"CONSTRUCCIÓN, REHABILITACIÓN O AMPLIACIÓN DE CALLES, CAMINOS Y CARRETERAS (REHABILITACIÓN DE CALLE ABASOLO EN CABECERA MUNICIPAL Y DE CALLE FCO. VILLA EN DELEG. SAN IGNACIO PORTES GIL, EN EL MUNICIPIO DE AHUALULCO DE MERCADO), JALISCO.","CONSTRUCCIÓN, REHABILITACIÓN O AMPLIACIÓN DE CALLES, CAMINOS Y CARRETERAS (REHABILITACIÓN DE CALLE ABASOLO EN CABECERA MUNICIPAL Y DE CALLE FCO. VILLA EN DELEG. SAN IGNACIO PORTES GIL, EN EL MUNICIPIO DE AHUALULCO DE MERCADO), JALISCO.","$3,225,977"
17,SIOP-E-VAMOSV-09-CI-0903/17,"CONSTRUCCIÓN, REHABILITACIÓN O AMPLIACIÓN DE CALLES, CAMINOS Y CARRETERAS (REHABILITACIÓN DE LA CALLE EMILIANO ZAPATA EN LA DELEGACIÓN DE EL AMARILLO, EN EL MUNICIPIO DE TEUCHITLÁN. JALISCO.","CONSTRUCCIÓN, REHABILITACIÓN O AMPLIACIÓN DE CALLES, CAMINOS Y CARRETERAS (REHABILITACIÓN DE LA CALLE EMILIANO ZAPATA EN LA DELEGACIÓN DE EL AMARILLO, EN EL MUNICIPIO DE TEUCHITLÁN). JALISCO.","$3,297,541"
17,SIOP-E-FOCOCI-09-AD-0930/17,"SUPERVISIÓN EXTERNA PARA LAS OBRAS DEL PROGRAMA ""FOCOCI 2017"", EN EL MUNICIPIO DE SAN PEDRO TLAQUEPAQUE, JALISCO.","SUPERVISIÓN EXTERNA PARA LAS OBRAS DEL PROGRAMA ""FOCOCI 2017"", EN EL MUNICIPIO DE SAN PEDRO TLAQUEPAQUE, JALISCO.","$160,000"
17,SIOP-E-OSROP-03-AD-0925/17,"ELABORACIÓN DEL ESTUDIO DE LA MANIFESTACIÓN DE IMPACTO AMBIENTAL, PARA LA SOLUCIÓN VIAL EN AV. 5 DE MAYO Y PERIFÉRICO, EN EL MUNICIPIO DE ZAPOPAN, JALISCO.","ELABORACIÓN DEL ESTUDIO DE LA MANIFESTACIÓN DE IMPACTO AMBIENTAL, PARA LA SOLUCIÓN VIAL EN AV. 5 DE MAYO Y PERIFÉRICO, EN EL MUNICIPIO DE ZAPOPAN, JALISCO.","$40,600"
17,SIOP-E-ERE-04-AX-0933/17,"RESCATE DE ESPACIOS PÚBLICOS FRACCIONAMIENTO LAURELES DEL CAMPANARIO, LAGOS DE MORENO, JALISCO.","RESCATE DE ESPACIOS PÚBLICOS FRACCIONAMIENTO LAURELES DEL CAMPANARIO, LAGOS DE MORENO, JALISCO.","$2,979,997"
17,SIOP-E-VAMOSV-09-CI-0906/17,"CONSTRUCCIÓN, REHABILITACIÓN O AMPLIACIÓN DE CALLES, CAMINOS Y CARRETERAS (REHAB. DE CALLES CAMICHÍN, CLAVEL, LAUREL Y ROSA DE CASTILLA EN LA COL. VALLES DEL SOL (LOS COLGADOS), EN EL MUNICIPIO DE TEQUILA.) JALISCO.","CONSTRUCCIÓN, REHABILITACIÓN O AMPLIACIÓN DE CALLES, CAMINOS Y CARRETERAS (REHAB. DE CALLES CAMICHÍN, CLAVEL, LAUREL Y ROSA DE CASTILLA EN LA COL. VALLES DEL SOL (LOS COLGADOS), EN EL MUNICIPIO DE TEQUILA.) JALISCO.","$3,284,998"
17,SIOP-E-SMIP-04-AD-0943/17,"REHABILITACIÓN DE RED PLUVIAL. CONSTRUCCIÓN DE BOCA DE TORMENTA TRABAJOS COMPLEMENTARIOS EN BANQUETAS EN CALLE EMILIANO ZAPATA, ZAPOTLÁN EL GRANDE, JALISCO.","REHABILITACIÓN DE RED PLUVIAL. CONSTRUCCIÓN DE BOCA DE TORMENTA TRABAJOS COMPLEMENTARIOS EN BANQUETAS EN CALLE EMILIANO ZAPATA, ZAPOTLÁN EL GRANDE, JALISCO.","$329,853"
17,SIOP-E-SMIP-04-AD-0942/17,"CONSTRUCCIÓN DE DRENAJE SANITARIO Y EMPEDRADO DE LA CALLE MATAMOROS EN LA COMUNIDAD DE ALISTA, EN EL MUNICIPIO DE SAN GABRIEL, JALISCO.","CONSTRUCCIÓN DE DRENAJE SANITARIO Y EMPEDRADO DE LA CALLE MATAMOROS EN LA COMUNIDAD DE ALISTA, EN EL MUNICIPIO DE SAN GABRIEL, JALISCO.","$1,000,000"
17,SIOP-F-FORTAL-09-LP-0872/17,"CONSTRUCCIÓN DEL CENTRO INTERACTIVO DE CIENCIA E INNOVACIÓN EN EL PARQUE COLINAS DE LA NORMAL, EN EL MUNICIPIO DE GUADALAJARA, JALISCO. (CONSTRUCCIÓN DE PABELLÓN Y OBRAS COMPLEMENTARIAS)","CONSTRUCCIÓN DEL CENTRO INTERACTIVO DE CIENCIA E INNOVACIÓN EN EL PARQUE COLINAS DE LA NORMAL, EN EL MUNICIPIO DE GUADALAJARA, JALISCO. (CONSTRUCCIÓN DE PABELLÓN Y OBRAS COMPLEMENTARIAS)","$30,000,000"
17,SIOP-E-ENPI-09-CI-0945/17,"CONSTRUCCIÓN DE BODEGA DE ALMACENAJE DE ALIMENTOS EN EL MUNICIPIO DE TIZAPÁN EL ALTO, JALISCO.","CONSTRUCCIÓN DE BODEGA DE ALMACENAJE DE ALIMENTOS EN EL MUNICIPIO DE TIZAPÁN EL ALTO, JALISCO.","$3,167,755"
17,SIOP-E-CCPS-02-CI-0940/17,"TRABAJOS COMPLEMENTARIOS EN LA REHABILITACIÓN DEL CAMINO S/C SAN PATRICIO - VILLA PINAL DEL KM 0+000 AL KM 1+500, EN EL MUNICIPIO DE CIHUATLÁN, JALISCO.","TRABAJOS COMPLEMENTARIOS EN LA REHABILITACIÓN DEL CAMINO S/C SAN PATRICIO - VILLA PINAL DEL KM 0+000 AL KM 1+500, EN EL MUNICIPIO DE CIHUATLÁN, JALISCO.","$2,437,301"
17,SIOP-F-CESP-01-LP-0854/17,"REHABILITACIÓN DEL EDIFICIO DEL CENTRO ESTATAL DE EVALUACIÓN Y CONTROL DE CONFIANZA (C3), EN GUADALAJARA, JALISCO (2DA ETAPA).","REHABILITACIÓN DEL EDIFICIO DEL CENTRO ESTATAL DE EVALUACIÓN Y CONTROL DE CONFIANZA (C3), EN GUADALAJARA, JALISCO (2DA ETAPA).","$20,000,000"
17,SIOP-F-CESP-01-AD-0975/17,"MEJORAMIENTO DE LOS BAÑOS DE SEIS MÓDULOS, EN CENTRO DE ATENCIÓN INTEGRAL JUVENIL MUNICIPIO EL SALTO, JALISCO.","MEJORAMIENTO DE LOS BAÑOS DE SEIS MÓDULOS, EN CENTRO DE ATENCIÓN INTEGRAL JUVENIL MUNICIPIO EL SALTO, JALISCO.","$1,500,000"
17,SIOP-E-CCPS-02-CI-0939/17,"CONSERVACIÓN PERIÓDICA DEL CAMINO CON CÓDIGO 704: ENTRONQUE CARRETERO JALISCO 701 - TEMASTIÁN, EN EL MUNICIPIO DE TOTATICHE, JALISCO.","CONSERVACIÓN PERIÓDICA DEL CAMINO CON CÓDIGO 704: ENTRONQUE CARRETERO JALISCO 701 - TEMASTIÁN, EN EL MUNICIPIO DE TOTATICHE, JALISCO.","$4,459,651"
17,SIOP-F-FORTALECIMIENTO-04-AD-0984/17,"CONSTRUCCIÓN DE ALCANTARILLA EN ACCESO AL ESPINAL, EN LA LOCALIDAD DE EL ESPINAL, MUNICIPIO DE ZAPOTITLÁN DE VADILLO, JALISCO.","CONSTRUCCIÓN DE ALCANTARILLA EN ACCESO AL ESPINAL, EN LA LOCALIDAD DE EL ESPINAL, MUNICIPIO DE ZAPOTITLÁN DE VADILLO, JALISCO.","$647,795"
17,SIOP-E-ISPOV-01-CI-0967/17,"SEÑALIZACIÓN Y EQUIPAMIENTO DE VIALIDADES PARA LA IMPLEMENTACIÓN DE MODELO RUTA EMPRESA TEPATITLÁN, SEGUNDA ETAPA, EN EL MUNICIPIO DE TEPATITLÁN DE MORELOS, JALISCO.","SEÑALIZACIÓN Y EQUIPAMIENTO DE VIALIDADES PARA LA IMPLEMENTACIÓN DE MODELO RUTA EMPRESA TEPATITLÁN, SEGUNDA ETAPA, EN EL MUNICIPIO DE TEPATITLÁN DE MORELOS, JALISCO.","$5,028,884"
17,SIOP-E-ISPOV-01-CI-0964/17,"SEÑALIZACIÓN Y EQUIPAMIENTO DE VIALIDADES PARA LA IMPLEMENTACIÓN DE MODELO RUTA EMPRESA EN TRONCAL BELISARIO, PRIMER ETAPA, EN EL MUNICIPIO DE GUADALAJARA, JALISCO.","SEÑALIZACIÓN Y EQUIPAMIENTO DE VIALIDADES PARA LA IMPLEMENTACIÓN DE MODELO RUTA EMPRESA EN TRONCAL BELISARIO, PRIMER ETAPA, EN EL MUNICIPIO DE GUADALAJARA, JALISCO.","$4,603,460"
17,SIOP-E-ISPOV-01-CI-0965/17,"SEÑALIZACIÓN Y EQUIPAMIENTO DE VIALIDADES PARA LA IMPLEMENTACIÓN DE MODELO RUTA EMPRESA EN TRONCAL BELISARIO, SEGUNDA ETAPA, EN LOS MUNICIPIOS DE GUADALAJARA Y SAN PEDRO TLAQUEPAQUE, JALISCO.","SEÑALIZACIÓN Y EQUIPAMIENTO DE VIALIDADES PARA LA IMPLEMENTACIÓN DE MODELO RUTA EMPRESA EN TRONCAL BELISARIO, SEGUNDA ETAPA, EN LOS MUNICIPIOS DE GUADALAJARA Y SAN PEDRO TLAQUEPAQUE, JALISCO.","$4,375,793"
17,SIOP-F-FORTALECE-04-AD-0427/17,"CONSTRUCCIÓN DE EMPEDRADO COLONIA FÁTIMA ZAPOTITLÁN, EN EL MUNICIPIO DE ZAPOTITLÁN DE VADILLO, JALISCO.","CONSTRUCCIÓN DE EMPEDRADO COLONIA FÁTIMA ZAPOTITLÁN, EN EL MUNICIPIO DE ZAPOTITLÁN DE VADILLO, JALISCO.","$161,324"
17,SIOP-E-VAMOSV-09-AX-0988/17,"REHABILITACIÓN DE TANQUES DE ALMACENAMIENTO DE AGUA EN EL MUNICIPIO DE TEQUILA, JALISCO.","REHABILITACIÓN DE TANQUES DE ALMACENAMIENTO DE AGUA EN EL MUNICIPIO DE TEQUILA, JALISCO.","$3,366,660"
